[14, 21, 20, 19, 19, 19, 1, 0.0, 1.0, 0.1, 1.9, 2, 1, -1.0, 1
[26, 36, 36, 65, 13, 18, 6, 0.0, 1.4777777777777779, 0.10317460317460317, 2.083076923076923, 4, 3, -0.55008630642782819, 1
[9, 11, 12, 11, 11, 11, 1, 0.0, 1.0, 0.16666666666666666, 1.8333333333333333, 2, 1, -1.0, 1
[15, 23, 23, 34, 7, 18, 2, 0.0, 1.3557312252964426, 0.13438735177865613, 1.9047619047619047, 4, 2, -0.98094408181384696, 1
[25, 39, 38, 75, 16, 19, 7, 0.0, 1.3627311522048364, 0.10668563300142248, 1.9384615384615385, 4, 2, -0.97366903216710343, 1
[18, 28, 27, 33, 17, 25, 1, 0.0, 1.1452991452991452, 0.09401709401709402, 1.9544159544159545, 3, 2, -0.79667670957728443, 1
[11, 12, 2, 1, 2, 1, 1, 0.0, 1.0, 1.0, 1.0, 1, 1, nan, 1
[9, 12, 12, 17, 3, 9, 1, 0.0, 1.621212121212121, 0.25757575757575757, 1.8484848484848484, 4, 2, -0.98487598306110025, 1
[24, 31, 28, 45, 8, 23, 1, 0.023950686994165252, 1.6613756613756614, 0.11904761904761904, 2.0952380952380953, 4, 3, -0.62819913521093873, 1
[16, 24, 25, 59, 1, 20, 1, 0.0, 2.683333333333333, 0.19666666666666666, 1.9866666666666666, 4, 2, -0.82469310715338495, 1
[29, 37, 39, 54, 21, 31, 2, 0.0, 1.1821862348178138, 0.0728744939271255, 2.1381381381381384, 4, 3, -0.60263264048654397, 1
[19, 28, 27, 25, 26, 24, 2, 0.0, 0.8575498575498576, 0.07122507122507123, 1.92, 2, 1, -1.0, 1
[11, 14, 14, 13, 13, 13, 1, 0.0, 1.0, 0.14285714285714285, 1.8571428571428572, 2, 1, -1.0, 1
[27, 36, 35, 115, 11, 23, 2, 0.11308876587072077, 3.541176470588235, 0.19327731092436976, 1.9829545454545454, 4, 2, -0.5860198510729957, 1
[25, 40, 39, 29, 37, 19, 10, 0.0, 0.29554655870445345, 0.03913630229419703, 1.9904761904761905, 3, 2, -0.9133641705213148, 1
[8, 11, 15, 23, 3, 12, 1, 0.0, 1.7047619047619047, 0.21904761904761905, 1.8476190476190477, 4, 2, -0.99307401143593443, 1
[18, 30, 30, 38, 15, 21, 4, 0.0, 0.9080459770114943, 0.08735632183908046, 1.963768115942029, 4, 2, -0.92596162368164514, 1
[20, 28, 42, 149, 14, 27, 1, 0.06819432771813724, 3.823461091753775, 0.17305458768873402, 2.167247386759582, 4, 3, -0.49540285805099821, 1
[22, 35, 35, 25, 34, 16, 10, 0.0, 0.24369747899159663, 0.04201680672268908, 1.8823529411764706, 2, 1, -1.0, 1
[22, 29, 29, 26, 27, 23, 3, 0.0, 0.7438423645320197, 0.06403940886699508, 1.9933333333333334, 3, 2, -0.92612748219764951, 1
[28, 42, 38, 33, 32, 22, 8, 0.0, 0.4267425320056899, 0.04694167852062589, 1.9710144927536233, 3, 2, -0.8100762201786732, 1
[29, 43, 42, 35, 40, 28, 7, 0.0, 0.5121951219512195, 0.04065040650406504, 1.9954022988505746, 3, 2, -0.9376222417663197, 1
[10, 11, 11, 10, 10, 10, 1, 0.0, 1.0, 0.18181818181818182, 1.8181818181818181, 2, 1, -1.0, 1
[19, 28, 27, 46, 9, 23, 1, 0.4330957287479027, 1.5754985754985755, 0.13105413105413105, 1.982905982905983, 4, 2, -0.72317874813730143, 1
[27, 31, 38, 152, 7, 17, 1, 0.02489945984528028, 5.21479374110953, 0.21621621621621623, 2.22475106685633, 5, 3, -0.22904957213023305, 1
[29, 39, 38, 75, 10, 22, 4, 0.0, 1.8165007112375533, 0.10668563300142248, 2.1754032258064515, 4, 3, -0.5714265031634117, 1
[20, 32, 32, 30, 21, 12, 10, 0.0, 0.32661290322580644, 0.06048387096774194, 1.8021978021978022, 3, 2, -0.95284872298624734, 1
[10, 13, 29, 75, 4, 23, 1, 0.0, 2.7660098522167487, 0.18472906403940886, 1.9458128078817734, 4, 2, -0.80910687352626676, 1
[17, 28, 37, 44, 21, 24, 6, 0.0, 0.7327327327327328, 0.06606606606606606, 1.9772079772079771, 4, 2, -0.90898322212778482, 1
[14, 23, 26, 50, 6, 21, 1, 0.0, 1.9723076923076923, 0.15384615384615385, 2.036923076923077, 4, 2, -0.73295000798594467, 1
[19, 28, 33, 40, 20, 25, 3, 0.0, 0.9375, 0.07575757575757576, 2.0591133004926108, 3, 2, -0.7652146932365772, 1
[21, 32, 31, 45, 15, 21, 4, 0.0, 1.0451612903225806, 0.0967741935483871, 2.033333333333333, 4, 2, -0.8000387772248434, 1
[13, 22, 18, 9, 18, 1, 9, 0.0, 0.058823529411764705, 0.058823529411764705, 1.0, 1, 1, nan, 1
[2, 3, 3, 2, 2, 2, 1, 0.0, 1.0, 0.6666666666666666, 1.3333333333333333, 2, 1, -1.0, 1
[8, 11, 27, 46, 9, 21, 2, 0.0, 1.5213675213675213, 0.13105413105413105, 1.9666666666666666, 4, 2, -0.84571656781605287, 1
[12, 17, 17, 16, 16, 16, 1, 0.0, 1.0, 0.11764705882352941, 1.8823529411764706, 2, 1, -1.0, 1
[2, 2, 14, 13, 13, 13, 1, 0.0, 1.0, 0.14285714285714285, 1.8571428571428572, 2, 1, -1.0, 1
[15, 19, 22, 47, 7, 13, 3, 0.0, 2.0735930735930737, 0.20346320346320346, 1.8366013071895424, 3, 2, -0.879432624113475, 1
[20, 28, 27, 59, 5, 14, 1, 0.0, 2.3874643874643873, 0.16809116809116809, 2.5868945868945867, 6, 3, -0.6321799870045498, 1
[13, 16, 17, 20, 11, 16, 1, 0.2607843137254902, 1.1323529411764706, 0.14705882352941177, 1.8529411764705883, 2, 1, -0.80511519763263573, 1
[33, 47, 47, 96, 21, 17, 10, 0.0, 1.4634597594819612, 0.08880666049953746, 2.1379310344827585, 5, 3, -0.45574773284663195, 1
[14, 21, 21, 20, 20, 20, 1, 0.0, 1.0, 0.09523809523809523, 1.9047619047619047, 2, 1, -1.0, 1
[17, 25, 25, 38, 8, 22, 1, 0.0, 1.4966666666666666, 0.12666666666666668, 1.9466666666666668, 4, 2, -0.95043233460687737, 1
[3, 3, 18, 17, 17, 17, 1, 0.0, 1.0, 0.1111111111111111, 1.8888888888888888, 2, 1, -1.0, 1
[14, 19, 20, 61, 1, 16, 1, 0.0, 4.0473684210526315, 0.32105263157894737, 1.694736842105263, 3, 2, -0.99586310643098819, 1
[18, 28, 28, 159, 1, 23, 1, 0.5815444643983382, 7.5132275132275135, 0.42063492063492064, 1.6111111111111112, 3, 2, -0.57809053471113048, 1
[16, 24, 24, 17, 23, 11, 7, 0.0, 0.2608695652173913, 0.06159420289855073, 1.8333333333333333, 2, 1, -1.0, 1
[17, 21, 21, 30, 9, 20, 1, 0.4873547505126452, 1.3571428571428572, 0.14285714285714285, 1.8571428571428572, 2, 1, -0.84269662921348376, 1
[19, 33, 30, 55, 10, 10, 5, 0.0, 1.547126436781609, 0.12643678160919541, 2.2164502164502164, 4, 2, -0.37658266498391946, 1
[37, 49, 49, 222, 16, 26, 7, 0.26007721382463495, 4.424319727891157, 0.18877551020408162, 1.8108108108108107, 4, 2, -0.28250014686013342, 1
[16, 24, 24, 23, 23, 23, 1, 0.0, 1.0, 0.08333333333333333, 1.9166666666666667, 2, 1, -1.0, 1
[29, 44, 44, 73, 20, 20, 9, 0.0, 1.0412262156448202, 0.07716701902748414, 2.1534391534391535, 4, 3, -0.65789006755129698, 1
[32, 40, 38, 72, 16, 24, 1, 0.0, 1.961593172119488, 0.10241820768136557, 2.453769559032717, 5, 3, -0.47992931078010626, 1
[14, 19, 19, 16, 18, 14, 3, 0.0, 0.6257309941520468, 0.0935672514619883, 1.8666666666666667, 2, 1, -1.0, 1
[13, 17, 27, 42, 12, 21, 1, 0.0, 1.5071225071225072, 0.11965811965811966, 2.1481481481481484, 4, 2, -0.6913060970703343, 1
[19, 32, 32, 37, 20, 21, 4, 0.0, 0.8608870967741935, 0.07459677419354839, 2.147692307692308, 4, 3, -0.61479158807996959, 1
[16, 15, 2, 1, 2, 1, 1, 0.0, 1.0, 1.0, 1.0, 1, 1, nan, 1
[20, 32, 32, 22, 31, 13, 10, 0.0, 0.20161290322580644, 0.04435483870967742, 1.8571428571428572, 2, 1, -1.0, 1
[11, 11, 10, 9, 9, 9, 1, 0.0, 1.0, 0.2, 1.8, 2, 1, -1.0, 1
[2, 2, 3, 2, 2, 2, 1, 0.0, 1.0, 0.6666666666666666, 1.3333333333333333, 2, 1, -1.0, 1
[17, 26, 29, 66, 4, 23, 1, 0.0, 2.4532019704433496, 0.1625615763546798, 2.0, 4, 2, -0.72687996839974345, 1
[22, 29, 28, 48, 8, 22, 1, 0.0, 1.7936507936507937, 0.12698412698412698, 2.113756613756614, 4, 3, -0.57134202404795353, 1
[2, 2, 2, 1, 2, 1, 1, 0.0, 1.0, 1.0, 1.0, 1, 1, nan, 1
[17, 22, 21, 28, 10, 19, 1, 0.0, 1.2952380952380953, 0.13333333333333333, 1.9142857142857144, 3, 2, -0.83822422874341629, 1
[15, 19, 25, 67, 5, 20, 1, 0.2875087719298246, 2.82, 0.22333333333333333, 2.046666666666667, 5, 3, -0.73646453117031285, 1
[16, 19, 17, 56, 1, 12, 1, 0.0, 4.970588235294118, 0.4117647058823529, 1.6176470588235294, 3, 2, -0.98333333333333217, 1
[34, 39, 9, 7, 8, 6, 2, 0.0, 0.6111111111111112, 0.19444444444444445, 1.7142857142857142, 2, 1, -1.0, 1
[44, 53, 91, 636, 23, 57, 3, 0.241918137659689, 6.767765567765568, 0.15531135531135531, 2.1684041700080194, 5, 3, -0.42262692318370959, 1
[4, 4, 5, 4, 4, 4, 1, 0.0, 1.0, 0.4, 1.6, 2, 1, -1.0, 1
[17, 23, 23, 22, 22, 22, 1, 0.0, 1.0, 0.08695652173913043, 1.9130434782608696, 2, 1, -1.0, 1
[12, 16, 16, 15, 15, 15, 1, 0.0, 1.0, 0.125, 1.875, 2, 1, -1.0, 1
[16, 25, 25, 19, 24, 14, 6, 0.0, 0.36666666666666664, 0.06333333333333334, 1.8666666666666667, 2, 1, -1.0, 1
[10, 13, 11, 12, 6, 8, 1, 0.0, 1.2, 0.21818181818181817, 2.0727272727272728, 4, 2, -0.81700404858299613, 1
[16, 22, 27, 31, 19, 24, 1, 0.0, 1.0911680911680912, 0.08831908831908832, 2.0683760683760686, 4, 2, -0.79228209148169526, 1
[18, 26, 26, 46, 5, 19, 3, 0.0, 1.5753846153846154, 0.14153846153846153, 1.8658008658008658, 3, 2, -0.89357116806471948, 1
[20, 27, 27, 86, 1, 19, 1, 0.16298462204894953, 3.826210826210826, 0.245014245014245, 1.9230769230769231, 4, 2, -0.79707028625184917, 1
[11, 15, 15, 19, 7, 10, 1, 0.0, 1.3047619047619048, 0.18095238095238095, 2.1142857142857143, 4, 2, -0.98581932773109204, 1
[33, 50, 49, 138, 21, 22, 10, 0.025589283332380575, 2.1020408163265305, 0.11734693877551021, 1.8193548387096774, 4, 2, -0.80342210214846277, 1
[69, 61, 82, 341, 21, 40, 5, 0.032368891271330295, 3.544113218909967, 0.10267991568804577, 2.334320621991855, 6, 3, -0.41063674516459414, 1
[15, 20, 19, 23, 8, 9, 2, 0.0, 1.0116959064327486, 0.13450292397660818, 2.3, 4, 2, -0.74807819020426181, 1
[9, 12, 12, 11, 11, 11, 1, 0.0, 1.0, 0.16666666666666666, 1.8333333333333333, 2, 1, -1.0, 1
[24, 31, 29, 77, 7, 22, 2, 0.0, 2.7142857142857144, 0.1896551724137931, 1.8803418803418803, 3, 2, -0.83246640658864401, 1
[15, 18, 19, 77, 0, 18, 1, 0.32480711582878774, 5.947368421052632, 0.4502923976608187, 1.5497076023391814, 2, 1, -0.69985209835459383, 1
